epoch,step,train_loss
0,799,0.000138118804898113
0,849,0.009254751726984978
0,899,0.00019608241564128548
0,949,0.0009761135443113744
0,999,0.001426716335117817
0,1049,0.005503194872289896
0,1099,0.005919944029301405
0,1149,0.0018608374521136284
0,1199,0.0015152177074924111
0,1249,0.00495107052847743
0,1299,0.003195909084752202
0,1349,0.0038077242206782103
0,1399,0.001232223934493959
0,1449,0.0009963297052308917
0,1499,0.00026223884196951985
0,1549,0.000943903170991689
0,1599,0.00024097914865706116
0,1649,0.0004907930851913989
0,1699,0.00011262673797318712
0,1749,0.00022271416673902422
0,1799,0.00010952408047160134
0,1849,4.339164661359973e-05
0,1899,6.375855446094647e-05
0,1949,0.0002400158700766042
0,1999,5.196555866859853e-05
0,2049,2.747731195995584e-05
0,2099,3.547338201315142e-05
0,2149,4.00983881263528e-05
0,2199,1.9109471395495348e-05
0,2249,4.931673174723983e-05
0,2299,3.597842078306712e-05
0,2349,3.0002958737895824e-05
0,2399,1.6888596292119473e-05
0,2449,1.8915046894107945e-05
0,2499,8.921193511923775e-05
0,2549,4.916431862511672e-05
0,2599,0.00013203897105995566
0,2649,0.00046257287613116205
0,2699,0.00043580899364314973
0,2749,0.00019187138241250068
0,2799,6.443399615818635e-05
0,2849,0.00036374651244841516
0,2899,0.00023532604973297566
0,2949,0.00011779800843214616
0,2999,9.463171591050923e-05
0,3049,0.00011418352369219065
0,3099,9.86386658041738e-05
0,3149,5.5736072681611404e-05
0,3199,7.581371755804867e-05
0,3249,8.44508977024816e-05
0,3299,7.086803816491738e-05
0,3349,5.753998993895948e-05
0,3399,8.499767864122987e-05
0,3449,6.669401773251593e-05
0,3499,3.669764191727154e-05
0,3549,7.716790423728526e-05
0,3599,0.00010179795935982838
0,3649,3.731650940608233e-05
0,3699,5.737303217756562e-05
0,3749,7.728669879725203e-05
0,3799,5.900890027987771e-05
0,3849,5.465069261845201e-05
0,3899,9.21951505006291e-05
0,3949,0.00018033986270893365
0,3999,5.255100768408738e-05
0,4049,3.7230118323350325e-05
0,4099,9.183779911836609e-05
0,4149,0.00015174057625699788
0,4199,3.376481981831603e-05
0,4249,8.334397716680542e-05
0,4299,4.0914208511821926e-05
0,4349,6.304764974629506e-05
0,4399,7.681504939682782e-05
0,4449,5.890413012821227e-05
0,4499,4.543881004792638e-05
0,4549,3.0337983844219707e-05
0,4599,4.199654722469859e-05
0,4649,4.204937431495637e-05
0,4699,6.011439472786151e-05
0,4749,6.996838055783883e-05
0,4799,2.8321870559011586e-05
0,4849,0.00017780922644305974
0,4899,0.0001446953829145059
0,4949,9.357775707030669e-05
0,4999,5.365606557461433e-05
0,5049,7.048020052025095e-05
0,5099,6.744638085365295e-05
0,5149,0.0001660424895817414
0,5199,8.436778443865478e-05
0,5249,0.00019669864559546113
0,5299,5.395944390329532e-05
0,5349,3.635464236140251e-05
0,5399,8.229870581999421e-05
0,5449,0.0002858801162801683
0,5499,6.468430365202948e-05
0,5549,8.759252523304895e-05
0,5599,8.08087715995498e-05
0,5649,0.00011388064012862742
0,5699,0.00015498949505854398
0,5749,0.00011692760745063424
0,5799,3.6758839996764436e-05
0,5849,5.128662451170385e-05
0,5899,3.5011031286558136e-05
0,5949,4.783770418725908e-05
0,5999,8.69197174324654e-05
0,6049,8.473256457364187e-05
0,6099,8.255881402874365e-05
0,6149,5.475611033034511e-05
0,6199,3.2263091270579025e-05
0,6249,2.5150322471745312e-05
0,6299,2.1492351152119227e-05
0,6349,3.767164162127301e-05
0,6399,1.1978241673205048e-05
0,6449,1.4683559129480273e-05
0,6499,1.0761453268059995e-05
0,6549,3.6408015148481354e-05
0,6599,2.552606019889936e-05
0,6649,2.918649261118844e-05
0,6699,4.811672624782659e-05
0,6749,3.410484714549966e-05
0,6799,3.714165723067708e-05
0,6849,2.4535833290428855e-05
0,6899,9.737215441418812e-05
0,6949,9.824569133343175e-05
0,6999,3.685253977891989e-05
0,7049,6.73738177283667e-05
0,7099,2.0443758330657147e-05
0,7149,3.03812757920241e-05
0,7199,3.6535329854814336e-05
0,7249,3.136469968012534e-05
0,7299,1.4499940334644634e-05
0,7349,2.897137892432511e-05
0,7399,5.0491769798099995e-05
0,7449,5.771337237092666e-05
0,7499,7.376052235485986e-05
0,7549,6.943333573872223e-05
0,7599,2.981696707138326e-05
0,7649,3.357369496370666e-05
0,7699,2.2700958652421832e-05
0,7749,3.992823258158751e-05
0,7799,2.6054243789985776e-05
0,7849,2.9205659302533604e-05
0,7899,3.051230487471912e-05
0,7949,1.5200100278889295e-05
0,7999,2.0684519768110476e-05
0,8049,7.388844551314833e-06
0,8099,2.03403669729596e-05
0,8149,1.1380143405403942e-05
0,8199,1.677459840720985e-05
0,8249,1.1542661923158448e-05
0,8299,1.6860120013006963e-05
0,8349,1.701606743154116e-05
0,8399,1.4262898730521556e-05
0,8449,4.222346251481213e-05
0,8499,3.157704486511648e-05
0,8549,2.2312220608000644e-05
0,8599,1.5640553101547994e-05
0,8649,2.587158633104991e-05
0,8699,2.3534195861429907e-05
0,8749,1.3155047781765461e-05
0,8799,1.4513579117192421e-05
0,8849,1.1769418961193878e-05
0,8899,1.918822636071127e-05
0,8949,2.9125694709364325e-05
0,8999,1.3697950635105371e-05
0,9049,0.00027721180231310427
0,9099,2.2232985429582186e-05
0,9149,2.277723979204893e-05
0,9199,1.040575352817541e-05
0,9249,1.4252203072828706e-05
0,9299,2.7078936909674667e-05
0,9349,2.3485312340199016e-05
0,9399,1.1001854545611423e-05
0,9449,2.9669614377780817e-05
0,9499,2.083328399749007e-05
0,9549,1.8376811567577533e-05
0,9599,2.0830690118600614e-05
0,9649,1.8820826880983077e-05
0,9699,1.0213331734121311e-05
0,9749,1.2240302567079198e-05
0,9799,7.90027934272075e-06
0,9849,8.260832146333996e-06
0,9899,1.1189707038283814e-05
0,9949,3.418669439270161e-05
0,9999,1.9917641111533158e-05
